"SpatialAssessmentUnit";"Biotic_group";"integ_beat";"number_indicators"
"20kmE470N432";"Benthic fauna quality";0.51;1
"20kmE470N432";"Birds";0.634444444444444;9
"20kmE470N432";"Chlorophyll A";0.61;1
"20kmE470N432";"Fish";0.628888888888889;9
"20kmE470N432";"Macrophytes";0.77;1
"20kmE470N432";"Oxygen";0.65;1
"20kmE470N432";"Secchi";0.69;1
"20kmE470N434";"Benthic fauna quality";0.51;1
"20kmE470N434";"Birds";0.634444444444444;9
"20kmE470N434";"Chlorophyll A";0.61;1
"20kmE470N434";"Fish";0.628888888888889;9
"20kmE470N434";"Macrophytes";0.77;1
"20kmE470N434";"Oxygen";0.65;1
"20kmE470N434";"Secchi";0.69;1
"20kmE470N436";"Benthic fauna quality";0.48;2
"20kmE470N436";"Birds";0.634444444444444;9
"20kmE470N436";"Chlorophyll A";0.595;2
"20kmE470N436";"Fish";0.628888888888889;9
"20kmE470N436";"Macrophytes";0.77;2
"20kmE470N436";"Oxygen";0.65;2
"20kmE470N436";"Phytoplankton";0.58;1
"20kmE470N436";"Secchi";0.715;2
"20kmE470N438";"Benthic fauna quality";0.48;2
"20kmE470N438";"Birds";0.634444444444444;9
"20kmE470N438";"Chlorophyll A";0.595;2
"20kmE470N438";"Fish";0.628888888888889;9
"20kmE470N438";"Macrophytes";0.77;2
"20kmE470N438";"Oxygen";0.65;2
"20kmE470N438";"Phytoplankton";0.58;1
"20kmE470N438";"Secchi";0.715;2
"20kmE470N440";"Benthic fauna quality";0.45;1
"20kmE470N440";"Birds";0.634444444444444;9
"20kmE470N440";"Chlorophyll A";0.58;1
"20kmE470N440";"Fish";0.628888888888889;9
"20kmE470N440";"Macrophytes";0.77;1
"20kmE470N440";"Oxygen";0.65;1
"20kmE470N440";"Phytoplankton";0.58;1
"20kmE470N440";"Secchi";0.74;1
"20kmE470N444";"Benthic fauna quality";0.45;1
"20kmE470N444";"Birds";0.634444444444444;9
"20kmE470N444";"Chlorophyll A";0.58;1
"20kmE470N444";"Fish";0.628888888888889;9
"20kmE470N444";"Macrophytes";0.77;1
"20kmE470N444";"Oxygen";0.65;1
"20kmE470N444";"Phytoplankton";0.58;1
"20kmE470N444";"Secchi";0.74;1
"20kmE472N348";"Benthic fauna quality";NA;0
"20kmE472N348";"Birds";0.634444444444444;9
"20kmE472N348";"Chlorophyll A";NA;0
"20kmE472N348";"Fish";0.575;4
"20kmE472N348";"Oxygen";0.57;2
"20kmE472N348";"Phytoplankton";0.55;1
"20kmE472N348";"Seals";0.649230769230769;13
"20kmE472N348";"Secchi";0.38;1
"20kmE472N350";"Benthic fauna quality";NA;0
"20kmE472N350";"Birds";0.634444444444444;9
"20kmE472N350";"Chlorophyll A";NA;0
"20kmE472N350";"Fish";0.575;4
"20kmE472N350";"Oxygen";0.57;2
"20kmE472N350";"Phytoplankton";0.55;1
"20kmE472N350";"Seals";0.649230769230769;13
"20kmE472N350";"Secchi";0.38;1
"20kmE472N358";"Birds";0.634444444444444;9
"20kmE472N358";"Fish";0.575;4
"20kmE472N358";"Oxygen";0.3;1
"20kmE472N358";"Phytoplankton";0.55;1
"20kmE472N358";"Seals";0.649230769230769;13
"20kmE472N360";"Birds";0.634444444444444;9
"20kmE472N360";"Fish";0.575;4
"20kmE472N360";"Oxygen";0.3;1
"20kmE472N360";"Phytoplankton";0.55;1
"20kmE472N360";"Seals";0.649230769230769;13
"20kmE472N368";"Benthic fauna quality";0.66;2
"20kmE472N368";"Birds";0.634444444444444;9
"20kmE472N368";"Chlorophyll A";0.36;2
"20kmE472N368";"Fish";0.54375;8
"20kmE472N368";"Macrophytes";0.64;1
"20kmE472N368";"Oxygen";0.45;3
"20kmE472N368";"Phytoplankton";0.545;2
"20kmE472N368";"Seals";0.649230769230769;26
"20kmE472N368";"Secchi";0.42;1
"20kmE472N370";"Benthic fauna quality";0.66;2
"20kmE472N370";"Birds";0.634444444444444;9
"20kmE472N370";"Chlorophyll A";0.36;2
"20kmE472N370";"Fish";0.54375;8
"20kmE472N370";"Macrophytes";0.64;1
"20kmE472N370";"Oxygen";0.525;2
"20kmE472N370";"Phytoplankton";0.54;1
"20kmE472N370";"Seals";0.649230769230769;13
"20kmE472N370";"Secchi";0.42;1
"20kmE472N372";"Benthic fauna quality";0.66;2
"20kmE472N372";"Birds";0.634444444444444;9
"20kmE472N372";"Chlorophyll A";0.36;2
"20kmE472N372";"Fish";0.554166666666667;12
"20kmE472N372";"Macrophytes";0.64;1
"20kmE472N372";"Oxygen";0.525;2
"20kmE472N372";"Phytoplankton";0.54;1
"20kmE472N372";"Seals";0.649230769230769;13
"20kmE472N372";"Secchi";0.42;1
"20kmE472N374";"Benthic fauna quality";0.675;4
"20kmE472N374";"Birds";0.634444444444444;9
"20kmE472N374";"Chlorophyll A";0.4925;4
"20kmE472N374";"Fish";0.54375;8
"20kmE472N374";"Macrophytes";0.706666666666667;3
"20kmE472N374";"Oxygen";0.5875;4
"20kmE472N374";"Phytoplankton";0.54;1
"20kmE472N374";"Seals";0.649230769230769;13
"20kmE472N374";"Secchi";0.5;3
"20kmE472N376";"Benthic fauna quality";0.683333333333333;3
"20kmE472N376";"Birds";0.634444444444444;9
"20kmE472N376";"Chlorophyll A";0.453333333333333;3
"20kmE472N376";"Fish";0.54375;8
"20kmE472N376";"Macrophytes";0.7;2
"20kmE472N376";"Oxygen";0.566666666666667;3
"20kmE472N376";"Phytoplankton";0.54;1
"20kmE472N376";"Seals";0.649230769230769;13
"20kmE472N376";"Secchi";0.465;2
"20kmE472N378";"Benthic fauna quality";0.693333333333333;3
"20kmE472N378";"Birds";0.634444444444444;9
"20kmE472N378";"Chlorophyll A";0.546666666666667;3
"20kmE472N378";"Fish";0.54375;8
"20kmE472N378";"Macrophytes";0.706666666666667;3
"20kmE472N378";"Oxygen";0.65;3
"20kmE472N378";"Secchi";0.5;3
"20kmE472N380";"Benthic fauna quality";0.69;2
"20kmE472N380";"Birds";0.634444444444444;9
"20kmE472N380";"Chlorophyll A";0.625;2
"20kmE472N380";"Fish";0.54375;8
"20kmE472N380";"Macrophytes";0.74;2
"20kmE472N380";"Oxygen";0.65;2
"20kmE472N380";"Secchi";0.54;2
"20kmE472N382";"Benthic fauna quality";0.685;4
"20kmE472N382";"Birds";0.634444444444444;9
"20kmE472N382";"Chlorophyll A";0.555;4
"20kmE472N382";"Fish";0.54375;8
"20kmE472N382";"Macrophytes";0.8;4
"20kmE472N382";"Oxygen";0.6025;4
"20kmE472N382";"Phytoplankton";0.425;2
"20kmE472N382";"Secchi";0.4825;4
"20kmE472N384";"Benthic fauna quality";0.6775;4
"20kmE472N384";"Birds";0.634444444444444;9
"20kmE472N384";"Chlorophyll A";0.485;4
"20kmE472N384";"Fish";0.54375;8
"20kmE472N384";"Macrophytes";0.826666666666667;3
"20kmE472N384";"Oxygen";0.54;4
"20kmE472N384";"Phytoplankton";0.463333333333333;3
"20kmE472N384";"Seals";0.649230769230769;13
"20kmE472N384";"Secchi";0.453333333333333;3
"20kmE472N386";"Benthic fauna quality";0.66;3
"20kmE472N386";"Birds";0.634444444444444;9
"20kmE472N386";"Chlorophyll A";0.433333333333333;3
"20kmE472N386";"Fish";0.54375;8
"20kmE472N386";"Macrophytes";0.86;2
"20kmE472N386";"Oxygen";0.503333333333333;3
"20kmE472N386";"Phytoplankton";0.463333333333333;3
"20kmE472N386";"Seals";0.649230769230769;13
"20kmE472N386";"Secchi";0.425;2
"20kmE472N388";"Benthic fauna quality";0.66;3
"20kmE472N388";"Birds";0.634444444444444;9
"20kmE472N388";"Chlorophyll A";0.433333333333333;3
"20kmE472N388";"Fish";0.54375;8
"20kmE472N388";"Macrophytes";0.86;2
"20kmE472N388";"Oxygen";0.503333333333333;3
"20kmE472N388";"Phytoplankton";0.463333333333333;3
"20kmE472N388";"Seals";0.649230769230769;13
"20kmE472N388";"Secchi";0.425;2
"20kmE472N390";"Benthic fauna quality";0.66;3
"20kmE472N390";"Birds";0.634444444444444;9
"20kmE472N390";"Chlorophyll A";0.433333333333333;3
"20kmE472N390";"Fish";0.54375;8
"20kmE472N390";"Macrophytes";0.86;2
"20kmE472N390";"Oxygen";0.503333333333333;3
"20kmE472N390";"Phytoplankton";0.463333333333333;3
"20kmE472N390";"Seals";0.649230769230769;13
"20kmE472N390";"Secchi";0.425;2
"20kmE472N392";"Benthic fauna quality";0.66;3
"20kmE472N392";"Birds";0.634444444444444;9
"20kmE472N392";"Chlorophyll A";0.433333333333333;3
"20kmE472N392";"Fish";0.54375;8
"20kmE472N392";"Macrophytes";0.86;2
"20kmE472N392";"Oxygen";0.503333333333333;3
"20kmE472N392";"Phytoplankton";0.463333333333333;3
"20kmE472N392";"Seals";0.649230769230769;13
"20kmE472N392";"Secchi";0.425;2
"20kmE472N394";"Benthic fauna quality";0.68;2
"20kmE472N394";"Birds";0.634444444444444;9
"20kmE472N394";"Chlorophyll A";0.485;2
"20kmE472N394";"Fish";0.595833333333333;12
"20kmE472N394";"Macrophytes";0.86;2
"20kmE472N394";"Oxygen";0.555;2
"20kmE472N394";"Phytoplankton";0.425;2
"20kmE472N394";"Secchi";0.425;2
"20kmE472N396";"Benthic fauna quality";0.683333333333333;3
"20kmE472N396";"Birds";0.634444444444444;9
"20kmE472N396";"Chlorophyll A";0.456666666666667;3
"20kmE472N396";"Fish";0.6375;8
"20kmE472N396";"Macrophytes";0.84;3
"20kmE472N396";"Oxygen";0.586666666666667;3
"20kmE472N396";"Phytoplankton";0.456666666666667;3
"20kmE472N396";"Secchi";0.43;3
"20kmE472N398";"Benthic fauna quality";0.69;1
"20kmE472N398";"Birds";0.634444444444444;9
"20kmE472N398";"Chlorophyll A";0.4;1
"20kmE472N398";"Fish";0.6375;8
"20kmE472N398";"Macrophytes";0.8;1
"20kmE472N398";"Oxygen";0.65;1
"20kmE472N398";"Phytoplankton";0.52;1
"20kmE472N398";"Secchi";0.44;1
"20kmE472N418";"Benthic fauna quality";0.515;2
"20kmE472N418";"Birds";0.634444444444444;9
"20kmE472N418";"Chlorophyll A";0.505;2
"20kmE472N418";"Fish";0.628888888888889;9
"20kmE472N418";"Macrophytes";0.71;2
"20kmE472N418";"Oxygen";0.65;2
"20kmE472N418";"Phytoplankton";0.68;2
"20kmE472N418";"Secchi";0.48;2
"20kmE472N420";"Benthic fauna quality";0.576666666666667;3
"20kmE472N420";"Birds";0.634444444444444;9
"20kmE472N420";"Chlorophyll A";0.45;3
"20kmE472N420";"Fish";0.628888888888889;9
"20kmE472N420";"Macrophytes";0.71;2
"20kmE472N420";"Oxygen";0.65;2
"20kmE472N420";"Phytoplankton";0.58;3
"20kmE472N420";"Seals";0.612307692307692;13
"20kmE472N420";"Secchi";0.48;2
"20kmE472N420";"Zooplankton";0.68;1
"20kmE472N422";"Benthic fauna quality";0.655;2
"20kmE472N422";"Birds";0.634444444444444;9
"20kmE472N422";"Chlorophyll A";0.44;2
"20kmE472N422";"Fish";0.628888888888889;9
"20kmE472N422";"Macrophytes";0.8;1
"20kmE472N422";"Oxygen";0.65;1
"20kmE472N422";"Phytoplankton";0.5;2
"20kmE472N422";"Seals";0.612307692307692;13
"20kmE472N422";"Secchi";0.48;1
"20kmE472N422";"Zooplankton";0.68;1
"20kmE472N424";"Benthic fauna quality";0.655;2
"20kmE472N424";"Birds";0.634444444444444;9
"20kmE472N424";"Chlorophyll A";0.44;2
"20kmE472N424";"Fish";0.628888888888889;9
"20kmE472N424";"Macrophytes";0.8;1
"20kmE472N424";"Oxygen";0.65;1
"20kmE472N424";"Phytoplankton";0.5;2
"20kmE472N424";"Seals";0.612307692307692;13
"20kmE472N424";"Secchi";0.48;1
"20kmE472N424";"Zooplankton";0.68;1
"20kmE472N426";"Benthic fauna quality";0.655;2
"20kmE472N426";"Birds";0.634444444444444;9
"20kmE472N426";"Chlorophyll A";0.44;2
"20kmE472N426";"Fish";0.628888888888889;9
"20kmE472N426";"Macrophytes";0.8;1
"20kmE472N426";"Oxygen";0.65;1
"20kmE472N426";"Phytoplankton";0.5;2
"20kmE472N426";"Seals";0.612307692307692;13
"20kmE472N426";"Secchi";0.48;1
"20kmE472N426";"Zooplankton";0.68;1
"20kmE472N428";"Benthic fauna quality";0.655;2
"20kmE472N428";"Birds";0.634444444444444;9
"20kmE472N428";"Chlorophyll A";0.44;2
"20kmE472N428";"Fish";0.628888888888889;9
"20kmE472N428";"Macrophytes";0.8;1
"20kmE472N428";"Oxygen";0.65;1
"20kmE472N428";"Phytoplankton";0.5;2
"20kmE472N428";"Seals";0.612307692307692;13
"20kmE472N428";"Secchi";0.48;1
"20kmE472N428";"Zooplankton";0.68;1
"20kmE472N430";"Benthic fauna quality";0.606666666666667;3
"20kmE472N430";"Birds";0.634444444444444;9
"20kmE472N430";"Chlorophyll A";0.496666666666667;3
"20kmE472N430";"Fish";0.628888888888889;9
"20kmE472N430";"Macrophytes";0.785;2
"20kmE472N430";"Oxygen";0.65;2
"20kmE472N430";"Phytoplankton";0.5;2
"20kmE472N430";"Seals";0.612307692307692;13
"20kmE472N430";"Secchi";0.585;2
"20kmE472N430";"Zooplankton";0.68;1
"20kmE472N432";"Benthic fauna quality";0.605;2
"20kmE472N432";"Birds";0.634444444444444;9
"20kmE472N432";"Chlorophyll A";0.475;2
"20kmE472N432";"Fish";0.628888888888889;9
"20kmE472N432";"Macrophytes";0.77;1
"20kmE472N432";"Oxygen";0.65;1
"20kmE472N432";"Phytoplankton";0.38;1
"20kmE472N432";"Seals";0.612307692307692;13
"20kmE472N432";"Secchi";0.69;1
"20kmE472N432";"Zooplankton";0.68;1
"20kmE472N434";"Benthic fauna quality";0.605;2
"20kmE472N434";"Birds";0.634444444444444;9
"20kmE472N434";"Chlorophyll A";0.475;2
"20kmE472N434";"Fish";0.628888888888889;9
"20kmE472N434";"Macrophytes";0.77;1
"20kmE472N434";"Oxygen";0.65;1
"20kmE472N434";"Phytoplankton";0.38;1
"20kmE472N434";"Seals";0.612307692307692;13
"20kmE472N434";"Secchi";0.69;1
"20kmE472N434";"Zooplankton";0.68;1
"20kmE472N436";"Benthic fauna quality";0.553333333333333;3
"20kmE472N436";"Birds";0.634444444444444;9
"20kmE472N436";"Chlorophyll A";0.51;3
"20kmE472N436";"Fish";0.628888888888889;9
"20kmE472N436";"Macrophytes";0.77;2
"20kmE472N436";"Oxygen";0.65;2
"20kmE472N436";"Phytoplankton";0.48;2
"20kmE472N436";"Seals";0.612307692307692;13
"20kmE472N436";"Secchi";0.715;2
"20kmE472N436";"Zooplankton";0.68;1
"20kmE472N438";"Benthic fauna quality";0.553333333333333;3
"20kmE472N438";"Birds";0.634444444444444;9
"20kmE472N438";"Chlorophyll A";0.51;3
"20kmE472N438";"Fish";0.628888888888889;9
"20kmE472N438";"Macrophytes";0.77;2
"20kmE472N438";"Oxygen";0.65;2
"20kmE472N438";"Phytoplankton";0.48;2
"20kmE472N438";"Seals";0.612307692307692;13
"20kmE472N438";"Secchi";0.715;2
"20kmE472N438";"Zooplankton";0.68;1
"20kmE472N440";"Benthic fauna quality";0.553333333333333;3
"20kmE472N440";"Birds";0.634444444444444;9
"20kmE472N440";"Chlorophyll A";0.51;3
"20kmE472N440";"Fish";0.628888888888889;9
"20kmE472N440";"Macrophytes";0.77;2
"20kmE472N440";"Oxygen";0.65;2
"20kmE472N440";"Phytoplankton";0.48;2
"20kmE472N440";"Seals";0.612307692307692;13
"20kmE472N440";"Secchi";0.715;2
"20kmE472N440";"Zooplankton";0.68;1
"20kmE472N442";"Benthic fauna quality";0.48;2
"20kmE472N442";"Birds";0.634444444444444;9
"20kmE472N442";"Chlorophyll A";0.595;2
"20kmE472N442";"Fish";0.628888888888889;9
"20kmE472N442";"Macrophytes";0.77;2
"20kmE472N442";"Oxygen";0.65;2
"20kmE472N442";"Phytoplankton";0.58;1
"20kmE472N442";"Secchi";0.715;2
"20kmE472N444";"Benthic fauna quality";0.45;1
"20kmE472N444";"Birds";0.634444444444444;9
"20kmE472N444";"Chlorophyll A";0.58;1
"20kmE472N444";"Fish";0.628888888888889;9
"20kmE472N444";"Macrophytes";0.77;1
"20kmE472N444";"Oxygen";0.65;1
"20kmE472N444";"Phytoplankton";0.58;1
"20kmE472N444";"Secchi";0.74;1
"20kmE474N350";"Benthic fauna quality";NA;0
"20kmE474N350";"Birds";0.634444444444444;9
"20kmE474N350";"Chlorophyll A";NA;0
"20kmE474N350";"Fish";0.575;4
"20kmE474N350";"Oxygen";0.713333333333333;3
"20kmE474N350";"Phytoplankton";0.55;1
"20kmE474N350";"Seals";0.649230769230769;13
"20kmE474N350";"Secchi";0.405;2
"20kmE474N352";"Birds";0.634444444444444;9
"20kmE474N352";"Fish";0.575;4
"20kmE474N352";"Oxygen";0.3;1
"20kmE474N352";"Phytoplankton";0.55;1
"20kmE474N352";"Seals";0.649230769230769;13
"20kmE474N360";"Birds";0.634444444444444;9
"20kmE474N360";"Fish";0.575;4
"20kmE474N360";"Oxygen";0.3;1
"20kmE474N360";"Phytoplankton";0.55;1
"20kmE474N360";"Seals";0.649230769230769;13
"20kmE474N374";"Benthic fauna quality";0.62;1
"20kmE474N374";"Birds";0.634444444444444;9
"20kmE474N374";"Chlorophyll A";0.33;1
"20kmE474N374";"Fish";0.575;4
"20kmE474N374";"Oxygen";0.4;1
"20kmE474N374";"Phytoplankton";0.54;1
"20kmE474N374";"Seals";0.649230769230769;13
"20kmE474N376";"Benthic fauna quality";0.66;2
"20kmE474N376";"Birds";0.634444444444444;9
"20kmE474N376";"Chlorophyll A";0.36;2
"20kmE474N376";"Fish";0.54375;8
"20kmE474N376";"Macrophytes";0.64;1
"20kmE474N376";"Oxygen";0.525;2
"20kmE474N376";"Phytoplankton";0.54;1
"20kmE474N376";"Seals";0.649230769230769;13
"20kmE474N376";"Secchi";0.42;1
"20kmE474N378";"Benthic fauna quality";0.66;2
"20kmE474N378";"Birds";0.634444444444444;9
"20kmE474N378";"Chlorophyll A";0.36;2
"20kmE474N378";"Fish";0.54375;8
"20kmE474N378";"Macrophytes";0.64;1
"20kmE474N378";"Oxygen";0.525;2
"20kmE474N378";"Phytoplankton";0.54;1
"20kmE474N378";"Seals";0.649230769230769;13
"20kmE474N378";"Secchi";0.42;1
"20kmE474N380";"Benthic fauna quality";0.683333333333333;3
"20kmE474N380";"Birds";0.634444444444444;9
"20kmE474N380";"Chlorophyll A";0.453333333333333;3
"20kmE474N380";"Fish";0.54375;8
"20kmE474N380";"Macrophytes";0.7;2
"20kmE474N380";"Oxygen";0.566666666666667;3
"20kmE474N380";"Phytoplankton";0.54;1
"20kmE474N380";"Seals";0.649230769230769;13
"20kmE474N380";"Secchi";0.465;2
"20kmE474N382";"Benthic fauna quality";0.683333333333333;3
"20kmE474N382";"Birds";0.634444444444444;9
"20kmE474N382";"Chlorophyll A";0.453333333333333;3
"20kmE474N382";"Fish";0.54375;8
"20kmE474N382";"Macrophytes";0.7;2
"20kmE474N382";"Oxygen";0.566666666666667;3
"20kmE474N382";"Phytoplankton";0.54;1
"20kmE474N382";"Seals";0.649230769230769;13
"20kmE474N382";"Secchi";0.465;2
"20kmE474N390";"Benthic fauna quality";0.62;1
"20kmE474N390";"Birds";0.634444444444444;9
"20kmE474N390";"Chlorophyll A";0.33;1
"20kmE474N390";"Fish";0.575;4
"20kmE474N390";"Oxygen";0.4;1
"20kmE474N390";"Phytoplankton";0.54;1
"20kmE474N390";"Seals";0.649230769230769;13
"20kmE474N392";"Benthic fauna quality";0.675;2
"20kmE474N392";"Birds";0.634444444444444;9
"20kmE474N392";"Chlorophyll A";0.4;2
"20kmE474N392";"Fish";0.54375;8
"20kmE474N392";"Macrophytes";0.9;1
"20kmE474N392";"Oxygen";0.435;2
"20kmE474N392";"Phytoplankton";0.48;2
"20kmE474N392";"Seals";0.649230769230769;13
"20kmE474N392";"Secchi";0.45;1
"20kmE474N394";"Benthic fauna quality";0.68;3
"20kmE474N394";"Birds";0.634444444444444;9
"20kmE474N394";"Chlorophyll A";0.336666666666667;3
"20kmE474N394";"Fish";0.595833333333333;12
"20kmE474N394";"Macrophytes";0.9;1
"20kmE474N394";"Oxygen";0.423333333333333;3
"20kmE474N394";"Phytoplankton";0.436666666666667;3
"20kmE474N394";"Seals";0.606153846153846;26
"20kmE474N394";"Secchi";0.45;1
"20kmE474N394";"Zooplankton";0.42;1
"20kmE474N396";"Benthic fauna quality";0.703333333333333;3
"20kmE474N396";"Birds";0.634444444444444;9
"20kmE474N396";"Chlorophyll A";0.36;3
"20kmE474N396";"Fish";0.6375;8
"20kmE474N396";"Macrophytes";0.85;2
"20kmE474N396";"Oxygen";0.506666666666667;3
"20kmE474N396";"Phytoplankton";0.43;3
"20kmE474N396";"Seals";0.563076923076923;13
"20kmE474N396";"Secchi";0.445;2
"20kmE474N396";"Zooplankton";0.42;1
"20kmE474N398";"Benthic fauna quality";0.71;2
"20kmE474N398";"Birds";0.634444444444444;9
"20kmE474N398";"Chlorophyll A";0.435;2
"20kmE474N398";"Fish";0.6375;8
"20kmE474N398";"Macrophytes";0.85;2
"20kmE474N398";"Oxygen";0.56;2
"20kmE474N398";"Phytoplankton";0.47;2
"20kmE474N398";"Secchi";0.445;2
"20kmE474N400";"Benthic fauna quality";0.69;1
"20kmE474N400";"Birds";0.634444444444444;9
"20kmE474N400";"Chlorophyll A";0.4;1
"20kmE474N400";"Fish";0.6375;8
"20kmE474N400";"Macrophytes";0.8;1
"20kmE474N400";"Oxygen";0.65;1
"20kmE474N400";"Phytoplankton";0.52;1
"20kmE474N400";"Secchi";0.44;1
"20kmE474N402";"Benthic fauna quality";0.59;2
"20kmE474N402";"Birds";0.634444444444444;9
"20kmE474N402";"Chlorophyll A";0.38;2
"20kmE474N402";"Fish";0.6375;8
"20kmE474N402";"Macrophytes";0.8;1
"20kmE474N402";"Oxygen";0.65;1
"20kmE474N402";"Phytoplankton";0.635;2
"20kmE474N402";"Secchi";0.465;2
"20kmE474N416";"Benthic fauna quality";0.42;1
"20kmE474N416";"Birds";0.634444444444444;9
"20kmE474N416";"Chlorophyll A";0.47;1
"20kmE474N416";"Fish";0.628888888888889;9
"20kmE474N416";"Macrophytes";0.62;1
"20kmE474N416";"Oxygen";0.65;1
"20kmE474N416";"Phytoplankton";0.74;1
"20kmE474N416";"Secchi";0.48;1
"20kmE474N418";"Benthic fauna quality";0.576666666666667;3
"20kmE474N418";"Birds";0.634444444444444;9
"20kmE474N418";"Chlorophyll A";0.45;3
"20kmE474N418";"Fish";0.628888888888889;9
"20kmE474N418";"Macrophytes";0.71;2
"20kmE474N418";"Oxygen";0.65;2
"20kmE474N418";"Phytoplankton";0.58;3
"20kmE474N418";"Seals";0.612307692307692;13
"20kmE474N418";"Secchi";0.48;2
"20kmE474N418";"Zooplankton";0.68;1
"20kmE474N420";"Benthic fauna quality";0.655;2
"20kmE474N420";"Birds";0.634444444444444;9
"20kmE474N420";"Chlorophyll A";0.44;2
"20kmE474N420";"Fish";0.628888888888889;9
"20kmE474N420";"Macrophytes";0.8;1
"20kmE474N420";"Oxygen";0.65;1
"20kmE474N420";"Phytoplankton";0.5;2
"20kmE474N420";"Seals";0.612307692307692;13
"20kmE474N420";"Secchi";0.48;1
"20kmE474N420";"Zooplankton";0.68;1
"20kmE474N440";"Benthic fauna quality";0.605;2
"20kmE474N440";"Birds";0.634444444444444;9
"20kmE474N440";"Chlorophyll A";0.475;2
"20kmE474N440";"Fish";0.628888888888889;9
"20kmE474N440";"Macrophytes";0.77;1
"20kmE474N440";"Oxygen";0.65;1
"20kmE474N440";"Phytoplankton";0.38;1
"20kmE474N440";"Seals";0.612307692307692;13
"20kmE474N440";"Secchi";0.69;1
"20kmE474N440";"Zooplankton";0.68;1
"20kmE474N442";"Benthic fauna quality";0.553333333333333;3
"20kmE474N442";"Birds";0.634444444444444;9
"20kmE474N442";"Chlorophyll A";0.51;3
"20kmE474N442";"Fish";0.628888888888889;9
"20kmE474N442";"Macrophytes";0.77;2
"20kmE474N442";"Oxygen";0.65;2
"20kmE474N442";"Phytoplankton";0.48;2
"20kmE474N442";"Seals";0.612307692307692;13
"20kmE474N442";"Secchi";0.715;2
"20kmE474N442";"Zooplankton";0.68;1
"20kmE474N444";"Benthic fauna quality";0.553333333333333;3
"20kmE474N444";"Birds";0.634444444444444;9
"20kmE474N444";"Chlorophyll A";0.51;3
"20kmE474N444";"Fish";0.628888888888889;9
"20kmE474N444";"Macrophytes";0.77;2
"20kmE474N444";"Oxygen";0.65;2
"20kmE474N444";"Phytoplankton";0.48;2
"20kmE474N444";"Seals";0.612307692307692;13
"20kmE474N444";"Secchi";0.715;2
"20kmE474N444";"Zooplankton";0.68;1
"20kmE474N446";"Benthic fauna quality";0.48;2
"20kmE474N446";"Birds";0.634444444444444;9
"20kmE474N446";"Chlorophyll A";0.595;2
"20kmE474N446";"Fish";0.628888888888889;9
"20kmE474N446";"Macrophytes";0.77;2
"20kmE474N446";"Oxygen";0.65;2
"20kmE474N446";"Phytoplankton";0.58;1
"20kmE474N446";"Secchi";0.715;2
"20kmE474N448";"Benthic fauna quality";0.45;1
"20kmE474N448";"Birds";0.634444444444444;9
"20kmE474N448";"Chlorophyll A";0.58;1
"20kmE474N448";"Fish";0.628888888888889;9
"20kmE474N448";"Macrophytes";0.77;1
"20kmE474N448";"Oxygen";0.65;1
"20kmE474N448";"Phytoplankton";0.58;1
"20kmE474N448";"Secchi";0.74;1
"20kmE476N350";"Benthic fauna quality";NA;0
"20kmE476N350";"Birds";0.634444444444444;9
"20kmE476N350";"Chlorophyll A";NA;0
"20kmE476N350";"Fish";0.575;4
"20kmE476N350";"Macrophytes";0.66;1
"20kmE476N350";"Oxygen";0.766666666666667;3
"20kmE476N350";"Phytoplankton";0.55;1
"20kmE476N350";"Seals";0.649230769230769;13
"20kmE476N350";"Secchi";0.45;2
"20kmE476N352";"Benthic fauna quality";NA;0
"20kmE476N352";"Birds";0.634444444444444;9
"20kmE476N352";"Chlorophyll A";NA;0
"20kmE476N352";"Fish";0.575;4
"20kmE476N352";"Macrophytes";0.66;1
"20kmE476N352";"Oxygen";0.766666666666667;3
"20kmE476N352";"Phytoplankton";0.55;1
"20kmE476N352";"Seals";0.649230769230769;13
"20kmE476N352";"Secchi";0.45;2
"20kmE476N382";"Benthic fauna quality";0.62;1
"20kmE476N382";"Birds";0.634444444444444;9
"20kmE476N382";"Chlorophyll A";0.33;1
"20kmE476N382";"Fish";0.575;4
"20kmE476N382";"Oxygen";0.4;1
"20kmE476N382";"Phytoplankton";0.54;1
"20kmE476N382";"Seals";0.649230769230769;13
"20kmE476N396";"Benthic fauna quality";0.71;2
"20kmE476N396";"Birds";0.634444444444444;9
"20kmE476N396";"Chlorophyll A";0.34;2
"20kmE476N396";"Fish";0.6375;8
"20kmE476N396";"Macrophytes";0.9;1
"20kmE476N396";"Oxygen";0.435;2
"20kmE476N396";"Phytoplankton";0.385;2
"20kmE476N396";"Seals";0.563076923076923;13
"20kmE476N396";"Secchi";0.45;1
"20kmE476N396";"Zooplankton";0.42;1
"20kmE476N398";"Benthic fauna quality";0.71;2
